Shooter ID,Shooter position,Defender ID,Defend Success,Shooter Cluster
203901,PG,203078,1,2
201196,PG,203506,1,3
202322,PG,203473,1,0
202322,PG,202696,1,0
202322,PG,203506,1,0
203901,PG,2743,1,2
202322,PG,203095,1,0
202322,PG,203901,1,0
202322,PG,203901,1,0
203901,PG,101162,1,2
202322,PG,203506,1,0
203901,PG,203078,1,2
203901,PG,202322,1,2
202322,PG,202696,1,0
203901,PG,202322,1,2
203901,PG,202322,1,2
203477,PG,203109,0,1
203477,PG,101135,0,1
202738,PG,204456,0,3
202738,PG,204456,0,3
203477,PG,203935,0,1
202738,PG,204456,0,3
203477,PG,202340,0,1
204456,PG,203109,0,2
203477,PG,203935,0,1
203138,PG,202340,0,4
202738,PG,204456,0,3
202738,PG,204456,0,3
202738,PG,204456,0,3
203477,PG,203935,0,1
202738,PG,204456,0,3
204456,PG,101161,0,2
203138,PG,202340,0,4
202738,PG,204456,0,3
202738,PG,204456,0,3
203138,PG,202323,0,4
202738,PG,204456,0,3
203138,PG,202340,1,4
203477,PG,203935,1,1
203138,PG,202340,1,4
202738,PG,203138,1,3
203138,PG,202340,1,4
202738,PG,203477,1,3
204456,PG,202738,1,2
202738,PG,1626174,1,3
202738,PG,204456,1,3
204456,PG,202323,1,2
202738,PG,204456,1,3
204456,PG,202738,1,2
202738,PG,203138,1,3
203138,PG,203935,1,4
203138,PG,203935,1,4
203477,PG,203935,1,1
203138,PG,202323,1,4
203138,PG,202323,1,4
203138,PG,202323,1,4
203477,PG,203935,1,1
203477,PG,202340,1,1
203138,PG,203109,1,4
202738,PG,203477,1,3
203477,PG,203935,1,1
202738,PG,203924,1,3
203477,PG,203935,1,1
202738,PG,204456,1,3
203477,PG,203935,1,1
203477,PG,203935,1,1
203138,PG,203096,1,4
203138,PG,202323,1,4
203526,PG,202704,0,1
202704,PG,203526,0,3
202704,PG,203526,0,3
202704,PG,203918,0,3
202704,PG,203526,0,3
203526,PG,202704,0,1
202704,PG,203526,0,3
2581,PG,203918,0,1
203526,PG,2581,0,1
202704,PG,203526,0,3
202704,PG,203918,0,3
202704,PG,203526,1,3
203526,PG,202704,1,1
202704,PG,203526,1,3
202704,PG,203504,1,3
203504,PG,2581,1,4
2581,PG,203504,1,1
203504,PG,2581,1,4
202704,PG,203526,1,3
202704,PG,203526,1,3
202704,PG,202324,1,3
203526,PG,2581,1,1
2581,PG,203526,1,1
203526,PG,202704,1,1
202704,PG,203918,1,3
201588,PG,200768,0,4
200768,PG,201588,0,3
201155,PG,202687,0,1
200768,PG,201155,0,3
201155,PG,200768,0,1
201155,PG,202685,0,1
201155,PG,202709,0,1
200768,PG,201155,0,3
201588,PG,201960,0,4
200768,PG,201588,0,3
201588,PG,202685,0,4
200768,PG,101139,0,3
201588,PG,200768,0,4
200768,PG,101145,0,3
201155,PG,203082,0,1
201588,PG,200768,0,4
201588,PG,200768,0,4
200768,PG,201588,0,3
200768,PG,201588,0,3
200768,PG,101139,1,3
201588,PG,200768,1,4
200768,PG,101139,1,3
200768,PG,201588,1,3
201155,PG,200768,1,1
200768,PG,201155,1,3
200768,PG,201155,1,3
201155,PG,201942,1,1
201155,PG,201942,1,1
201155,PG,201942,1,1
201588,PG,202709,1,4
201155,PG,202709,1,1
200768,PG,1626202,1,3
201588,PG,201942,1,4
201588,PG,201942,1,4
200768,PG,201588,1,3
201155,PG,203082,1,1
201155,PG,202709,1,1
201155,PG,201949,1,1
200768,PG,201588,1,3
200768,PG,201588,1,3
201951,PG,1626144,0,1
201976,PG,1626144,0,4
1626144,PG,201976,0,1
2749,PG,1626149,0,1
201976,PG,2749,0,4
201951,PG,1626144,0,1
201976,PG,202702,0,4
1626144,PG,201976,0,1
201951,PG,203115,0,1
1626144,PG,2772,0,1
2749,PG,201951,0,1
1626144,PG,203991,0,1
1626144,PG,203991,0,1
1626144,PG,1891,0,1
2749,PG,201147,0,1
2749,PG,201935,0,1
201951,PG,1626144,1,1
1626144,PG,201976,1,1
201976,PG,203914,1,4
2749,PG,201935,1,1
201951,PG,201589,1,1
1626144,PG,2772,1,1
1626144,PG,201951,1,1
1626144,PG,203991,1,1
201976,PG,1626144,1,4
201976,PG,1626144,1,4
201951,PG,1626144,1,1
201951,PG,202702,1,1
201951,PG,1626144,1,1
2749,PG,203093,1,1
201976,PG,2749,1,4
2749,PG,201147,1,1
201951,PG,1626144,1,1
2749,PG,203991,1,1
201976,PG,2749,1,4
201951,PG,2749,1,1
201976,PG,1626144,1,4
2749,PG,201951,1,1
1626144,PG,201935,1,1
1626144,PG,201935,1,1
1626144,PG,203093,1,1
2590,PG,201144,0,1
203521,PG,2757,0,4
203521,PG,201144,0,4
201144,PG,2590,0,3
2590,PG,2216,0,1
201144,PG,2590,0,3
2590,PG,2754,0,1
203521,PG,201144,0,4
203521,PG,201144,0,4
203521,PG,2757,0,4
201144,PG,2590,1,3
2590,PG,201145,1,1
201144,PG,2590,1,3
201144,PG,203521,1,3
203521,PG,2754,1,4
201144,PG,2210,1,3
203521,PG,201144,1,4
201144,PG,203521,1,3
2590,PG,201144,1,1
2590,PG,201144,1,1
201144,PG,203099,1,3
2590,PG,201144,1,1
2590,PG,201584,1,1
203521,PG,201584,1,4
203521,PG,201144,1,4
203487,PG,101181,0,0
203487,PG,101181,0,0
204038,PG,203487,0,4
1626170,PG,1626173,0,1
203487,PG,202498,0,0
1626170,PG,203101,0,1
1626170,PG,202349,0,1
203487,PG,201577,0,0
101181,PG,203487,0,4
204038,PG,203487,0,4
204038,PG,203996,0,4
203487,PG,202682,0,0
204038,PG,203996,0,4
204038,PG,1626173,0,4
203487,PG,204038,0,0
1626170,PG,203487,0,1
203487,PG,101181,1,0
203487,PG,101181,1,0
203487,PG,101181,1,0
101181,PG,203114,1,4
203487,PG,201577,1,0
203487,PG,2546,1,0
203487,PG,204038,1,0
1626170,PG,1626173,1,1
204038,PG,202349,1,4
203487,PG,202682,1,0
203487,PG,201577,1,0
204038,PG,201573,1,4
1626170,PG,203142,1,1
101181,PG,203487,1,4
203487,PG,2756,1,0
101181,PG,203114,1,4
203487,PG,1626170,1,0
204038,PG,202349,1,4
1626170,PG,201573,1,1
204038,PG,202349,1,4
203487,PG,204038,1,0
2225,PG,201566,0,3
201566,PG,2225,0,2
201566,PG,201980,0,2
201566,PG,201980,0,2
201566,PG,1938,0,2
201566,PG,202695,0,2
201571,PG,2225,0,1
2225,PG,201571,0,3
201566,PG,201988,0,2
201566,PG,201988,0,2
201988,PG,201566,0,4
201566,PG,2225,0,2
201566,PG,201980,0,2
2225,PG,201566,0,3
2225,PG,201566,0,3
201566,PG,201988,0,2
201988,PG,201566,0,4
201988,PG,201571,0,4
201571,PG,201988,0,1
201566,PG,2225,0,2
2225,PG,201566,0,3
201566,PG,201980,0,2
2225,PG,203500,1,3
201566,PG,2225,1,2
201566,PG,2225,1,2
2225,PG,201566,1,3
201566,PG,201980,1,2
201988,PG,201566,1,4
201988,PG,201566,1,4
201566,PG,1938,1,2
201988,PG,201571,1,4
201566,PG,201988,1,2
201566,PG,2225,1,2
201566,PG,2225,1,2
2225,PG,201566,1,3
2225,PG,201586,1,3
201988,PG,201566,1,4
201566,PG,201988,1,2
201566,PG,201988,1,2
201571,PG,201988,1,1
201571,PG,201988,1,1
201571,PG,201988,1,1
201566,PG,201980,1,2
2225,PG,203079,1,3
201566,PG,201980,1,2
203081,PG,201950,0,3
203081,PG,201569,0,3
203081,PG,201583,0,3
203081,PG,202397,0,3
202397,PG,202334,0,0
203081,PG,203076,0,3
203081,PG,203076,0,3
203081,PG,201583,0,3
201950,PG,203086,0,0
203081,PG,201950,0,3
201950,PG,203086,0,0
202397,PG,203081,0,0
202397,PG,203081,0,0
201950,PG,203468,0,0
201950,PG,203468,0,0
201950,PG,203459,0,0
201950,PG,203081,1,0
201950,PG,203081,1,0
203081,PG,202397,1,3
203081,PG,201583,1,3
202397,PG,203081,1,0
202397,PG,203943,1,0
202397,PG,203468,1,0
202397,PG,203943,1,0
202397,PG,203468,1,0
203081,PG,202397,1,3
203081,PG,201950,1,3
201950,PG,203086,1,0
201950,PG,203081,1,0
201950,PG,203081,1,0
201950,PG,203081,1,0
203081,PG,201950,1,3
201950,PG,203086,1,0
202397,PG,203081,1,0
202397,PG,203468,1,0
203081,PG,202397,1,3
203081,PG,202397,1,3
202397,PG,203081,1,0
203081,PG,201950,1,3
203081,PG,201950,1,3
203081,PG,201583,1,3
202397,PG,203468,1,0
203081,PG,202397,1,3
203081,PG,201950,1,3
203081,PG,202397,1,3
201950,PG,202329,1,0
202397,PG,203081,1,0
101108,PG,200765,0,3
201954,PG,203085,0,4
201954,PG,200755,0,4
201954,PG,200755,0,4
200765,PG,101108,0,2
101108,PG,200765,0,3
101108,PG,200765,0,3
101108,PG,201585,0,3
101108,PG,201954,0,3
201954,PG,203085,0,4
201954,PG,101108,0,4
200765,PG,101108,0,2
101108,PG,200765,0,3
200765,PG,101108,1,2
200765,PG,101108,1,2
101108,PG,200765,1,3
200765,PG,101108,1,2
101108,PG,201956,1,3
201954,PG,2746,1,4
201954,PG,203085,1,4
101108,PG,201954,1,3
200765,PG,201933,1,2
101108,PG,202326,1,3
200765,PG,101108,1,2
200765,PG,101108,1,2
101108,PG,201158,1,3
201954,PG,2746,1,4
101108,PG,201954,1,3
201954,PG,201933,1,4
201954,PG,203085,1,4
101108,PG,201954,1,3
101108,PG,201954,1,3
201954,PG,101108,1,4
201954,PG,200755,1,4
201937,PG,1626156,0,2
201937,PG,1626156,0,2
201937,PG,101150,0,2
201937,PG,1626273,0,2
1626156,PG,201937,0,1
201937,PG,1626156,0,2
201937,PG,1626156,0,2
1626156,PG,2755,0,1
201937,PG,201156,0,2
201937,PG,203903,0,2
201937,PG,203903,0,2
201937,PG,101150,0,2
201937,PG,1626156,1,2
201937,PG,203903,1,2
1626156,PG,1626157,1,1
201937,PG,1626273,1,2
201937,PG,1626273,1,2
201937,PG,1626156,1,2
1626156,PG,201937,1,1
1626156,PG,203952,1,1
201937,PG,1626156,1,2
1626156,PG,2755,1,1
1626156,PG,203476,1,1
201937,PG,101150,1,2
201144,PG,201941,0,3
201155,PG,201145,0,1
201588,PG,201144,0,4
201144,PG,201588,0,3
201588,PG,201144,0,4
201155,PG,2754,0,1
201155,PG,201584,0,1
201588,PG,201144,0,4
201588,PG,2757,0,4
201155,PG,201584,0,1
201144,PG,101145,0,3
201144,PG,101145,0,3
201144,PG,201588,0,3
201588,PG,201144,0,4
201588,PG,2754,1,4
201588,PG,2757,1,4
201588,PG,2757,1,4
201144,PG,201588,1,3
201588,PG,201144,1,4
201155,PG,201584,1,1
201144,PG,201588,1,3
201144,PG,201588,1,3
201588,PG,201144,1,4
201144,PG,201588,1,3
201588,PG,2757,1,4
201588,PG,2754,1,4
201155,PG,201145,1,1
201144,PG,201588,1,3
201144,PG,201588,1,3
201588,PG,201144,1,4
203471,PG,202682,0,1
203471,PG,204038,0,1
204038,PG,203934,0,4
1626170,PG,203934,0,1
204038,PG,203471,0,4
203471,PG,204038,0,1
201952,PG,101181,0,1
201952,PG,101181,0,1
201952,PG,201577,0,1
201952,PG,101181,0,1
201952,PG,1626170,0,1
1626170,PG,203934,0,1
203471,PG,204038,0,1
203471,PG,202682,0,1
203471,PG,204038,0,1
201952,PG,2756,0,1
201952,PG,1626170,0,1
201952,PG,101181,1,1
101181,PG,201952,1,4
201952,PG,2546,1,1
201952,PG,101181,1,1
201952,PG,101181,1,1
203471,PG,204038,1,1
1626170,PG,203471,1,1
204038,PG,203145,1,4
101181,PG,201952,1,4
101181,PG,201952,1,4
101181,PG,201952,1,4
101181,PG,201952,1,4
203471,PG,1626170,1,1
204038,PG,203471,1,4
203471,PG,204038,1,1
203471,PG,204038,1,1
1626170,PG,201168,1,1
203471,PG,1626170,1,1
201952,PG,204038,1,1
101109,PG,101108,0,1
101109,PG,201933,0,1
200826,PG,203085,0,1
2734,PG,2746,0,3
2734,PG,202325,0,3
200826,PG,1718,0,1
101108,PG,203098,0,3
2734,PG,202362,0,3
101108,PG,101109,0,3
200826,PG,101108,0,1
2734,PG,200755,0,3
101108,PG,101109,0,3
200826,PG,1718,0,1
101109,PG,101108,1,1
101108,PG,101109,1,3
101109,PG,101108,1,1
200826,PG,201599,1,1
2734,PG,2037,1,3
2734,PG,202325,1,3
200826,PG,203085,1,1
200826,PG,2746,1,1
200826,PG,203085,1,1
101108,PG,1717,1,3
101108,PG,2585,1,3
101108,PG,203939,1,3
200826,PG,101108,1,1
200826,PG,202362,1,1
101109,PG,200755,1,1
2734,PG,202362,1,3
2734,PG,202362,1,3
101109,PG,101108,1,1
2734,PG,202362,1,3
101109,PG,200755,1,1
101108,PG,101109,1,3
101109,PG,202362,1,1
101109,PG,101108,1,1
2734,PG,203085,1,3
2590,PG,201609,0,1
2590,PG,201609,0,1
201609,PG,202684,0,4
201609,PG,203099,0,4
201609,PG,203099,0,4
2590,PG,201609,1,1
2590,PG,201609,1,1
2590,PG,201609,1,1
201609,PG,2590,1,4
201609,PG,2747,1,4
203521,PG,201596,1,4
203521,PG,2405,1,4
203521,PG,2405,1,4
2590,PG,201609,1,1
2590,PG,201609,1,1
201609,PG,2747,1,4
201609,PG,2747,1,4
2590,PG,201609,1,1
2590,PG,201609,1,1
2590,PG,201596,1,1
203521,PG,2405,1,4
203901,PG,201566,0,2
201566,PG,203506,0,2
201566,PG,203506,0,2
201571,PG,201228,0,1
201566,PG,203901,0,2
201566,PG,203506,0,2
201566,PG,203506,0,2
201566,PG,201228,0,2
203901,PG,201571,0,2
201566,PG,203506,0,2
201571,PG,203901,0,1
201566,PG,203095,0,2
203901,PG,201571,0,2
201571,PG,202696,0,1
201566,PG,203095,0,2
201566,PG,203095,0,2
201566,PG,203095,0,2
203901,PG,201566,0,2
203901,PG,201566,0,2
201566,PG,203901,1,2
201566,PG,203095,1,2
201566,PG,203506,1,2
201566,PG,203506,1,2
201571,PG,203901,1,1
201566,PG,203506,1,2
201566,PG,201228,1,2
201566,PG,203506,1,2
201566,PG,201228,1,2
201566,PG,201228,1,2
201566,PG,202696,1,2
201566,PG,203506,1,2
203901,PG,201566,1,2
201566,PG,203506,1,2
201566,PG,201228,1,2
203901,PG,201571,1,2
203901,PG,201571,1,2
203901,PG,201566,1,2
203901,PG,201571,1,2
203901,PG,201142,1,2
201566,PG,203901,1,2
201566,PG,203095,1,2
201571,PG,203506,1,1
201566,PG,203095,1,2
201566,PG,203901,1,2
201566,PG,203901,1,2
203477,PG,203526,0,1
203526,PG,203477,0,1
203504,PG,1626143,0,4
203504,PG,204456,0,4
203504,PG,203477,0,4
203138,PG,202692,0,4
203526,PG,204456,0,1
203504,PG,204456,0,4
203138,PG,204060,0,4
203138,PG,202692,0,4
203504,PG,204456,0,4
204456,PG,203526,0,2
203526,PG,203477,1,1
203526,PG,1626143,1,1
204456,PG,203504,1,2
203504,PG,204456,1,4
203477,PG,202692,1,1
203504,PG,203477,1,4
203138,PG,202692,1,4
203477,PG,203504,1,1
203504,PG,204456,1,4
203477,PG,203504,1,1
203138,PG,203918,1,4
203477,PG,203526,1,1
204456,PG,202692,1,2
203526,PG,204456,1,1
203138,PG,203526,1,4
203477,PG,203918,1,1
203477,PG,202330,1,1
204456,PG,202330,1,2
203138,PG,203504,1,4
203504,PG,203138,1,4
203477,PG,203504,1,1
203477,PG,203918,1,1
200768,PG,203935,0,3
202738,PG,200768,0,3
202738,PG,202709,0,3
202738,PG,2449,0,3
202738,PG,200768,0,3
200768,PG,202340,0,3
200768,PG,203935,0,3
202738,PG,202687,0,3
202738,PG,200768,0,3
200768,PG,203935,1,3
200768,PG,203092,1,3
202738,PG,200768,1,3
202738,PG,202709,1,3
202738,PG,202335,1,3
202738,PG,200768,1,3
200768,PG,101161,1,3
200768,PG,203935,1,3
200768,PG,202340,1,3
202738,PG,200768,1,3
202738,PG,202687,1,3
202738,PG,2449,1,3
200768,PG,202323,1,3
200768,PG,101161,1,3
202738,PG,203082,1,3
202738,PG,200768,1,3
200768,PG,202738,1,3
202704,PG,201565,0,3
202704,PG,202703,0,3
201166,PG,203484,0,4
201166,PG,1626169,0,4
202704,PG,202703,0,3
202704,PG,202703,0,3
202704,PG,201565,0,3
202704,PG,202710,0,3
201565,PG,202704,0,1
202704,PG,203503,0,3
201565,PG,202704,0,1
201565,PG,203484,0,1
202704,PG,2200,0,3
201565,PG,202704,0,1
202704,PG,203503,0,3
201565,PG,202704,1,1
202704,PG,203503,1,3
201565,PG,202704,1,1
201565,PG,202704,1,1
202704,PG,202734,1,3
202704,PG,202734,1,3
202704,PG,202734,1,3
201166,PG,203484,1,4
201166,PG,203484,1,4
2581,PG,201959,1,1
2581,PG,201959,1,1
201166,PG,2581,1,4
2581,PG,201166,1,1
2581,PG,201166,1,1
201565,PG,2581,1,1
202704,PG,202703,1,3
201565,PG,202704,1,1
202704,PG,203503,1,3
202704,PG,202703,1,3
201166,PG,203484,1,4
202704,PG,202710,1,3
2581,PG,201149,1,1
2581,PG,201959,1,1
201565,PG,2581,1,1
202704,PG,202703,1,3
201565,PG,202704,1,1
201565,PG,202704,1,1
202704,PG,203503,1,3
202704,PG,203503,1,3
202704,PG,203503,1,3
201565,PG,203484,1,1
202704,PG,202710,1,3
202704,PG,201565,1,3
202704,PG,202710,1,3
201952,PG,203798,0,1
201952,PG,2744,0,1
203471,PG,202689,0,1
202689,PG,203471,0,0
201952,PG,202391,0,1
202689,PG,201168,0,0
203471,PG,202391,0,1
203471,PG,202689,0,1
203471,PG,202391,0,1
201952,PG,203798,0,1
202689,PG,200794,0,0
202689,PG,203471,0,0
201952,PG,202391,0,1
202689,PG,203471,0,0
203471,PG,202689,0,1
202391,PG,203934,0,0
201952,PG,202391,0,1
202391,PG,201952,0,0
202689,PG,201952,1,0
201952,PG,202689,1,1
203471,PG,2744,1,1
203471,PG,101107,1,1
202689,PG,201143,1,0
201952,PG,202689,1,1
202391,PG,201143,1,0
201952,PG,202391,1,1
203471,PG,202689,1,1
203471,PG,203087,1,1
202689,PG,203471,1,0
202391,PG,203471,1,0
203471,PG,202391,1,1
203471,PG,202391,1,1
202689,PG,203471,1,0
201952,PG,203798,1,1
202689,PG,201143,1,0
201952,PG,101107,1,1
203471,PG,203798,1,1
202689,PG,203934,1,0
201952,PG,202391,1,1
202391,PG,201143,1,0
201952,PG,202391,1,1
202689,PG,203471,1,0
203471,PG,202391,1,1
202391,PG,201952,1,0
201952,PG,202391,1,1
202391,PG,201952,1,0
202689,PG,201952,1,0
202391,PG,200757,1,0
202689,PG,203934,1,0
202322,PG,203948,0,0
201196,PG,203487,0,3
201196,PG,203996,0,3
201196,PG,202349,0,3
201196,PG,202349,0,3
202322,PG,203114,0,0
203487,PG,201162,0,0
203487,PG,101162,0,0
202322,PG,203114,0,0
203487,PG,2743,0,0
203487,PG,201196,0,0
203487,PG,201162,0,0
201196,PG,202349,0,3
201196,PG,202349,0,3
201196,PG,201573,0,3
203487,PG,202322,0,0
202322,PG,203487,0,0
203487,PG,202322,1,0
202322,PG,203487,1,0
202322,PG,203114,1,0
203487,PG,2400,1,0
201196,PG,203487,1,3
201196,PG,202349,1,3
202322,PG,203948,1,0
203487,PG,202322,1,0
202322,PG,203487,1,0
202322,PG,203487,1,0
203487,PG,203490,1,0
203487,PG,202390,1,0
201196,PG,203507,1,3
201196,PG,203487,1,3
2225,PG,201152,0,3
101127,PG,1495,0,1
201988,PG,203499,0,4
203499,PG,201988,0,1
203499,PG,201988,0,1
203499,PG,201988,0,1
101127,PG,200746,0,1
101127,PG,1495,0,1
2225,PG,101127,0,3
2225,PG,101127,0,3
2225,PG,101127,0,3
101127,PG,2225,0,1
101127,PG,2225,0,1
201988,PG,203499,0,4
201988,PG,203499,0,4
201988,PG,201572,0,4
101127,PG,2225,1,1
2225,PG,101127,1,3
2225,PG,101127,1,3
101127,PG,202695,1,1
201988,PG,202711,1,4
203499,PG,2561,1,1
201988,PG,203499,1,4
2225,PG,101127,1,3
101127,PG,2225,1,1
101127,PG,200746,1,1
203499,PG,1938,1,1
101127,PG,201988,1,1
101127,PG,201988,1,1
101127,PG,1495,1,1
201937,PG,1626144,0,2
1626144,PG,2755,0,1
1626144,PG,708,0,1
1626144,PG,201937,0,1
1626144,PG,201937,0,1
2749,PG,203897,0,1
201937,PG,1626144,0,2
1626144,PG,201937,0,1
1626144,PG,201937,1,1
1626144,PG,201937,1,1
201937,PG,1626144,1,2
201937,PG,1626144,1,2
1626144,PG,202357,1,1
1626144,PG,201937,1,1
2749,PG,203897,1,1
2749,PG,203897,1,1
2749,PG,203897,1,1
1626144,PG,1626157,1,1
2749,PG,201937,1,1
2749,PG,203952,1,1
1626144,PG,203897,1,1
201937,PG,203530,1,2
1626144,PG,201937,1,1
1626144,PG,201937,1,1
201937,PG,201568,1,2
1626144,PG,201937,1,1
2749,PG,2755,1,1
2749,PG,2755,1,1
201937,PG,2749,1,2
2749,PG,201937,1,1
2749,PG,201937,1,1
1626144,PG,201937,1,1
201937,PG,1626144,1,2
1626156,PG,203463,0,1
200765,PG,203944,0,2
200765,PG,201579,0,2
200765,PG,977,0,2
200765,PG,203903,0,2
201954,PG,1626273,0,4
201954,PG,201579,0,4
201954,PG,201579,0,4
201954,PG,203527,0,4
1626156,PG,201954,0,1
200765,PG,1626156,0,2
200765,PG,1626156,0,2
1626156,PG,203463,0,1
200765,PG,977,0,2
200765,PG,203944,0,2
200765,PG,201156,0,2
201954,PG,203903,0,4
201954,PG,1626273,0,4
201954,PG,1626273,0,4
1626156,PG,203463,0,1
1626156,PG,203463,0,1
200765,PG,203903,1,2
201954,PG,101150,1,4
1626156,PG,201954,1,1
201954,PG,1626156,1,4
1626156,PG,201158,1,1
1626156,PG,200765,1,1
1626156,PG,201585,1,1
200765,PG,977,1,2
200765,PG,977,1,2
200765,PG,203903,1,2
201954,PG,203903,1,4
201954,PG,203903,1,4
201954,PG,1626273,1,4
1626156,PG,202341,1,1
203081,PG,202688,0,3
202339,PG,203468,0,3
203081,PG,202339,0,3
202339,PG,203081,0,3
203081,PG,202688,0,3
202339,PG,203081,0,3
203081,PG,202688,0,3
101179,PG,203081,0,4
203081,PG,202688,0,3
202339,PG,203086,0,3
203081,PG,202339,0,3
203081,PG,101179,0,3
202339,PG,203081,0,3
202339,PG,203468,0,3
203081,PG,202339,1,3
203081,PG,202688,1,3
203081,PG,200782,1,3
203081,PG,202339,1,3
202339,PG,203486,1,3
203081,PG,202339,1,3
202339,PG,203459,1,3
203081,PG,101179,1,3
202339,PG,202329,1,3
203081,PG,200782,1,3
202339,PG,203081,1,3
203081,PG,101179,1,3
101179,PG,203468,1,4
101179,PG,203943,1,4
203081,PG,203933,1,3
203081,PG,202688,1,3
202339,PG,203468,1,3
203081,PG,202339,1,3
202339,PG,203468,1,3
202339,PG,203468,1,3
203081,PG,202693,1,3
203081,PG,202688,1,3
201588,PG,203526,0,4
203504,PG,201588,0,4
203504,PG,201155,0,4
203504,PG,101145,0,4
201155,PG,203918,0,1
201155,PG,202692,0,1
203504,PG,201588,0,4
203504,PG,101145,0,4
203504,PG,201588,0,4
201588,PG,203504,0,4
201588,PG,203504,0,4
201588,PG,203504,0,4
201588,PG,203504,0,4
201588,PG,203526,1,4
203526,PG,101133,1,1
203504,PG,101145,1,4
201155,PG,202692,1,1
201155,PG,202692,1,1
203526,PG,201588,1,1
201155,PG,202692,1,1
201588,PG,204060,1,4
203526,PG,101145,1,1
201588,PG,203918,1,4
203526,PG,201588,1,1
201155,PG,204060,1,1
201588,PG,203526,1,4
203504,PG,202331,1,4
203504,PG,201978,1,4
101181,PG,202322,0,4
202322,PG,1626170,0,0
1626170,PG,201196,0,1
204038,PG,201196,0,4
101181,PG,201196,0,4
202322,PG,1626170,0,0
202322,PG,101181,0,0
1626170,PG,202322,0,1
101181,PG,202322,0,4
202322,PG,101181,0,0
202322,PG,1626170,0,0
1626170,PG,202322,0,1
202322,PG,201577,0,0
204038,PG,202322,0,4
204038,PG,202322,0,4
101181,PG,202322,1,4
202322,PG,101181,1,0
101181,PG,203078,1,4
101181,PG,202322,1,4
201196,PG,204038,1,3
201196,PG,204038,1,3
1626170,PG,202322,1,1
1626170,PG,2743,1,1
101181,PG,202322,1,4
101181,PG,202322,1,4
202322,PG,101181,1,0
204038,PG,202390,1,4
202322,PG,1626170,1,0
1626170,PG,202390,1,1
201196,PG,1626170,1,3
204038,PG,203078,1,4
202322,PG,1626170,1,0
202322,PG,2546,1,0
204038,PG,203078,1,4
202322,PG,204038,1,0
202322,PG,204038,1,0
201939,PG,201950,0,3
202397,PG,201939,0,0
201950,PG,201939,0,0
201939,PG,201950,0,3
201950,PG,201939,0,0
201950,PG,201578,0,0
201950,PG,201575,0,0
201950,PG,201939,0,0
201939,PG,203076,0,3
201939,PG,202337,0,3
201939,PG,203076,0,3
201939,PG,201967,0,3
201950,PG,2738,0,0
201939,PG,201950,0,3
201939,PG,202087,0,3
201939,PG,201583,0,3
202397,PG,2571,0,0
201939,PG,201569,0,3
201950,PG,201939,0,0
201939,PG,201950,0,3
201939,PG,201583,0,3
201950,PG,201939,1,0
201950,PG,201939,1,0
201950,PG,201939,1,0
201939,PG,201950,1,3
202397,PG,203110,1,0
202397,PG,201939,1,0
201939,PG,202397,1,3
202397,PG,201939,1,0
201939,PG,203076,1,3
202397,PG,201939,1,0
2733,PG,201569,1,4
201950,PG,203110,1,0
201939,PG,201583,1,3
201950,PG,2733,1,0
2733,PG,202337,1,4
201950,PG,203084,1,0
201950,PG,201939,1,0
201939,PG,201950,1,3
201950,PG,202691,1,0
201939,PG,203076,1,3
201950,PG,2733,1,0
201939,PG,201569,1,3
201950,PG,201939,1,0
201950,PG,203110,1,0
201939,PG,203076,1,3
201939,PG,202337,1,3
101127,PG,201144,0,1
101127,PG,201144,0,1
201144,PG,101127,0,3
201144,PG,101127,0,3
101127,PG,201584,0,1
101127,PG,201144,0,1
201144,PG,101127,0,3
201144,PG,203499,0,3
203499,PG,201148,0,1
101127,PG,2757,0,1
201144,PG,101127,0,3
101127,PG,201144,0,1
201144,PG,101127,0,3
201144,PG,101127,0,3
101127,PG,201144,0,1
201144,PG,101127,1,3
101127,PG,201144,1,1
101127,PG,201144,1,1
203499,PG,2754,1,1
203499,PG,201145,1,1
101127,PG,2757,1,1
101127,PG,201188,1,1
201144,PG,101127,1,3
101127,PG,201144,1,1
201144,PG,101127,1,3
101127,PG,201144,1,1
101127,PG,201144,1,1
201144,PG,203499,1,3
203499,PG,2757,1,1
203499,PG,203210,1,1
101127,PG,201148,1,1
101127,PG,201144,1,1
101127,PG,2754,1,1
201144,PG,101127,1,3
203081,PG,202339,0,3
203081,PG,202688,0,3
202339,PG,203081,0,3
203081,PG,2199,0,3
203081,PG,202339,0,3
101179,PG,203943,0,4
202339,PG,203090,0,3
203081,PG,202688,0,3
202339,PG,203090,0,3
202339,PG,202329,0,3
202339,PG,202329,0,3
203081,PG,202339,0,3
203081,PG,202339,0,3
202339,PG,202334,0,3
202339,PG,203086,0,3
101179,PG,203459,0,4
202339,PG,203468,0,3
101179,PG,203468,0,4
202339,PG,203086,0,3
202339,PG,203090,0,3
202339,PG,203081,0,3
203081,PG,202339,0,3
202339,PG,203468,1,3
202339,PG,203081,1,3
203081,PG,202688,1,3
203081,PG,203933,1,3
202339,PG,203459,1,3
202339,PG,203081,1,3
202339,PG,202329,1,3
202339,PG,202329,1,3
203081,PG,202688,1,3
203081,PG,202339,1,3
203081,PG,202339,1,3
203081,PG,101179,1,3
101179,PG,203086,1,4
202339,PG,203468,1,3
202339,PG,203090,1,3
203081,PG,2199,1,3
202339,PG,203081,1,3
203081,PG,202339,1,3
203081,PG,202339,1,3
200765,PG,101108,0,2
